SubjectID,Gender,Timestamp,ADL,YMean,YStd,YMin,YMax,YLength,XMean,XStd,XMin,XMax,XLength,ZMean,ZStd,ZMin,ZMax,ZLength
f1,Female,20110531145231,Descend_stairs,39.26136363636363,3.2746781862524057,33,53,352,15.309659090909092,10.420674054335342,0,43,352,36.58806818181818,4.9028365202254065,27,54,352
f1,Female,20110531145337,Sitdown_chair,44.532467532467535,4.395732974293566,34,56,154,29.285714285714285,9.231031981704191,11,40,154,44.25974025974026,6.8224975730819075,31,60,154
f1,Female,20110531145409,Standup_chair,37.8562874251497,4.713829243169147,20,48,167,16.473053892215567,6.942807990016342,4,37,167,37.52095808383233,8.519883422581383,21,62,167
f1,Female,20110531145441,Walk,39.19384615384615,4.74695727424779,19,62,1300,14.502307692307692,6.859919913085834,0,42,1300,34.43692307692308,4.735971764538872,12,53,1300
f1,Female,20110531145604,Liedown_bed,41.38928571428571,4.397200093649864,22,55,280,25.557142857142857,10.408344755675392,8,48,280,44.275,7.729250173446803,26,63,280
f1,Female,20110531145724,Getup_bed,40.511538461538464,3.9333076183930644,30,52,260,23.98076923076923,11.553953316672057,6,45,260,42.05384615384615,8.01042905011795,22,54,260
f1,Female,20110531145841,Climb_stairs,38.12348668280872,2.904926422867475,33,54,413,14.961259079903147,9.300456736002198,0,42,413,35.25181598062954,5.273079445621991,28,53,413
f1,Female,20110531145927,Sitdown_chair,38.96078431372549,5.633703360637511,23,57,255,22.36078431372549,8.985729684622575,7,39,255,41.38823529411765,10.638025079036707,20,59,255
f1,Female,20110531145953,Standup_chair,37.2962962962963,3.3145451594252315,31,49,189,17.978835978835978,7.649195251760129,4,32,189,41.386243386243386,7.834323088793117,29,55,189
f1,Female,20110531150030,Descend_stairs,39.518229166666664,3.8954590943431446,31,56,384,15.955729166666666,10.323772585972414,0,54,384,35.276041666666664,6.226939615893392,22,55,384
f1,Female,20110531150105,Walk,39.570491803278685,4.1876398410548665,27,60,915,14.775956284153006,7.24901495143577,0,42,915,35.66120218579235,4.7360266284028185,28,54,915
f1,Female,20110531150219,Liedown_bed,37.8562091503268,4.346346950238828,28,51,306,15.513071895424837,5.36364437899478,0,37,306,39.73856209150327,7.465128762040004,20,58,306
f1,Female,20110531150255,Getup_bed,37.266666666666666,4.421625854117292,25,48,345,14.223188405797101,3.5584057430854217,5,33,345,36.768115942028984,6.686381785529986,27,60,345
f1,Female,20110531150353,Use_telephone,34.777115613825984,3.244845484659384,27,47,839,44.19785458879618,8.61723561058471,19,52,839,46.73778307508939,2.809018946562571,41,57,839
f1,Female,20110531150544,Walk,39.734744707347446,3.929633663144062,27,54,803,15.412204234122042,7.668356490797562,1,41,803,36.79327521793275,5.596098089129877,27,54,803
f1,Female,20110531150632,Climb_stairs,37.84061135371179,2.962701997589833,33,55,458,14.65938864628821,8.791390336321102,0,42,458,35.70742358078603,4.8560897633334745,30,54,458
f1,Female,20110531150732,Sitdown_chair,37.90871369294606,7.616317926346486,11,57,241,23.42738589211618,8.245448050569086,0,38,241,44.11203319502075,9.472762511479617,24,60,241
f1,Female,20110531151125,Pour_water,39.335443037974684,4.919148535992637,29,53,474,32.28902953586498,4.592346550113032,0,46,474,50.65822784810127,2.599655576224414,39,58,474
f1,Female,20110531151205,Drink_glass,36.297587131367294,5.924699490682017,26,50,373,37.03217158176944,3.9586620489494133,28,43,373,50.79624664879356,1.9361548367586936,33,54,373
f1,Female,20110531151236,Drink_glass,35.18,5.596955850010555,26,49,400,35.29,4.520729197950589,27,43,400,51.375,1.531417021989143,47,54,400
f1,Female,20110531151309,Drink_glass,36.52542372881356,6.444882252692488,23,49,472,33.88347457627118,2.397181245321107,24,38,472,51.355932203389834,1.4731881093685082,46,56,472
f1,Female,20110531151349,Standup_chair,36.171052631578945,4.910803045560249,23,51,228,19.890350877192983,9.331925867953368,0,33,228,41.23245614035088,9.723643881203401,21,54,228
f1,Female,20110531151455,Comb_hair,34.44211822660098,12.623851515031038,0,63,812,36.08251231527094,14.154052531046927,7,63,812,42.864532019704434,8.19364122358448,19,63,812
f1,Female,20110531151548,Descend_stairs,39.15079365079365,2.9263301004007105,34,51,378,15.862433862433862,10.28078563203195,0,41,378,37.49470899470899,5.017341126937327,31,55,378
f1,Female,20110531151647,Brush_teeth,49.24807770133549,8.810761922529663,8,63,2471,26.694455685957102,9.365547899976818,0,62,2471,36.2335087009308,7.7523475739098275,5,56,2471
f1,Female,20110531151850,Liedown_bed,34.21077283372365,8.466591407325797,7,61,427,24.97423887587822,10.327809741444717,7,47,427,45.030444964871194,8.749058194177787,11,63,427
f1,Female,20110531151941,Getup_bed,30.87769784172662,6.860695361344447,14,48,417,18.402877697841728,6.4952491045161445,0,37,417,42.11270983213429,8.436941240457175,24,62,417
f1,Female,20110531152050,Climb_stairs,38.66431924882629,3.758284230738379,32,57,426,14.82394366197183,8.173960919702184,0,40,426,35.31220657276995,5.50240087188078,26,55,426
f1,Female,20110531162149,Descend_stairs,39.60281690140845,3.446523337524014,32,55,355,16.281690140845072,10.600851552235303,0,42,355,36.85070422535211,5.571083363372765,28,53,355
f1,Female,20110531162237,Sitdown_chair,39.90952380952381,3.929571943268785,33,53,210,25.804761904761904,10.243213469992863,11,43,210,44.7952380952381,8.424217550051711,29,62,210
f1,Female,20110531162303,Standup_chair,36.608108108108105,4.582528992833555,20,54,222,22.792792792792792,11.85708037675984,4,43,222,41.891891891891895,9.414392900746023,22,57,222
f1,Female,20110531162332,Walk,37.97697697697698,3.6003326597680334,24,53,999,21.915915915915917,12.742829212133236,1,42,999,40.968968968968966,8.399114732793404,28,54,999
f1,Female,20110531162436,Liedown_bed,33.62462462462462,4.347162929587507,10,46,333,16.444444444444443,4.829073042777109,2,30,333,42.04504504504504,8.22395932632069,26,62,333
f1,Female,20110531162509,Getup_bed,35.580756013745706,6.029482803255041,21,62,291,15.285223367697595,4.869088444208117,5,30,291,37.68041237113402,8.782678554289935,21,58,291
f1,Female,20110531162609,Climb_stairs,37.681395348837206,3.050221117282142,32,57,430,14.744186046511627,8.706006348420186,1,43,430,35.925581395348836,5.43956382040844,29,56,430
f1,Female,20110531162700,Sitdown_chair,42.38202247191011,5.288310567171654,31,61,178,23.140449438202246,8.032240389366487,9,37,178,43.140449438202246,7.9352922487895965,24,59,178
f1,Female,20110531162745,Standup_chair,41.83644859813084,4.715012334972379,24,56,214,20.94392523364486,9.033928510477152,7,44,214,40.44859813084112,7.8402280852850295,30,55,214
f1,Female,20110531162822,Descend_stairs,39.14804469273743,3.2587540500598338,33,53,358,16.162011173184357,10.951203629275039,0,42,358,36.452513966480446,5.551059842134007,29,54,358
f1,Female,20110531162855,Walk,37.38988580750408,3.334268812850968,20,50,613,14.616639477977161,7.541920998563274,0,41,613,36.42414355628059,5.701123996987882,28,54,613
f1,Female,20110531162943,Liedown_bed,35.073089700996675,5.372892463275895,24,51,301,15.584717607973422,4.125970472101755,7,31,301,39.48504983388705,8.149270463105378,24,61,301
f1,Female,20110531163018,Getup_bed,38.207843137254905,6.623147286245205,24,54,255,16.101960784313725,3.9361783594238027,8,26,255,39.03529411764706,6.8999264953694075,25,55,255
f1,Female,20110531163111,Use_telephone,38.103404791929385,6.263724406713618,12,55,793,40.32282471626734,8.853846740932084,17,51,793,47.13997477931904,3.091504896424328,35,61,793
f1,Female,20110531163212,Walk,40.60931174089069,4.276829683535621,27,58,494,16.147773279352226,8.185998602795147,0,41,494,36.497975708502025,5.959889249775634,26,55,494
f1,Female,20110531163244,Climb_stairs,37.12903225806452,3.439605687142296,30,53,434,16.246543778801843,10.713422094233506,1,44,434,35.894009216589865,6.390149106090349,28,54,434
f1,Female,20110531163327,Sitdown_chair,41.044117647058826,3.3059156867595383,35,55,204,26.0,10.501700542565203,10,39,204,43.970588235294116,8.590814068048616,28,55,204
f1,Female,20110531163432,Pour_water,35.01528384279476,10.169127024912097,18,52,458,32.786026200873366,3.162634198183868,26,41,458,49.993449781659386,2.254574901270175,42,59,458
f1,Female,20110531163512,Drink_glass,39.48327137546468,5.1460659953326875,32,50,269,36.84014869888476,4.894455587723138,22,44,269,49.96654275092937,1.932343412163413,45,56,269
f1,Female,20110531163541,Drink_glass,39.36674816625917,6.6071462676121,29,49,409,35.178484107579465,3.69617272248973,29,42,409,50.01955990220049,2.2359822165003767,45,54,409
f1,Female,20110531163739,Drink_glass,35.082687338501295,7.339889243486767,23,50,387,36.43669250645995,4.127250200011251,26,52,387,50.58397932816538,2.0295872827822836,33,54,387
f1,Female,20110531163819,Standup_chair,36.71370967741935,3.3359005285566057,30,47,248,24.04032258064516,12.746293701872197,4,41,248,42.50403225806452,9.358794164286419,16,57,248
f1,Female,20110601141253,Pour_water,38.09134615384615,8.356013467860711,24,59,416,30.420673076923077,3.54298295516286,25,41,416,49.53605769230769,3.6686424837767975,32,59,416
f1,Female,20110601141329,Pour_water,37.41114058355438,8.452507057513245,24,55,377,29.214854111405835,3.9402440850034464,23,38,377,49.60212201591512,3.0204613843640162,42,58,377
f1,Female,20110601141357,Drink_glass,39.1812865497076,5.93927240474008,29,52,342,34.538011695906434,5.945255100089597,24,44,342,49.880116959064324,2.2834896349593583,44,57,342
f1,Female,20110601141422,Drink_glass,37.82098765432099,6.505919496520315,27,51,324,33.22222222222222,5.6737950671835415,25,42,324,50.25,2.2164247561535677,45,57,324
f1,Female,20110601141449,Drink_glass,35.63817663817664,7.050643016886255,24,50,351,33.52421652421653,5.332794539329039,24,42,351,50.686609686609685,1.7217325705123259,44,56,351
f1,Female,20110601141519,Drink_glass,36.66808510638298,8.292136856009845,24,51,470,34.41914893617021,5.681381641394051,19,43,470,49.82127659574468,2.2217126041891624,43,56,470
f1,Female,20110601141549,Drink_glass,37.65903890160183,7.807635171041196,20,53,437,32.37757437070938,5.293387823812514,25,43,437,49.87643020594966,2.532960351993988,42,55,437
f1,Female,20110601141635,Pour_water,37.42318059299191,8.366044731596993,23,53,371,28.38814016172507,4.673128420486179,21,38,371,49.309973045822105,2.897040941286073,40,58,371
f1,Female,20110601141702,Pour_water,35.51807228915663,8.308312358473852,21,54,415,28.4144578313253,4.3391024175380055,21,38,415,49.88433734939759,3.056018135162514,39,58,415
f1,Female,20110601141836,Pour_water,36.91803278688525,8.770989070233465,21,56,366,28.439890710382514,4.8535194392242,21,52,366,49.28142076502732,3.297160946126751,33,59,366
f1,Female,20110601142046,Drink_glass,38.42662116040955,5.589763257095302,30,51,293,33.539249146757676,5.6382981726407255,25,43,293,50.52901023890785,2.054900101702522,45,57,293
f1,Female,20110601142152,Drink_glass,38.606516290726816,5.389647404033893,29,51,399,34.05263157894737,5.6971064543208705,21,45,399,50.30075187969925,2.3691430157836115,43,57,399
f1,Female,20110601142315,Drink_glass,38.26902173913044,6.2692465178387575,27,58,368,33.296195652173914,4.8724087430028975,23,43,368,50.39945652173913,2.5965182573543983,41,55,368
f1,Female,20110601142451,Drink_glass,40.53903345724907,6.8922518006240026,29,53,269,36.11524163568773,5.101004989249615,23,43,269,48.94423791821561,2.6203591305457143,43,56,269
f1,Female,20110601142516,Pour_water,36.30125523012552,9.164993471865275,21,52,478,28.61297071129707,4.518167283403476,21,39,478,49.36820083682009,2.540735896269164,43,58,478
f1,Female,20110601142740,Pour_water,33.84632034632035,8.42320016172006,21,56,462,28.2987012987013,4.336891941858382,21,37,462,49.993506493506494,2.9393657436617193,41,61,462
f1,Female,20110601142850,Drink_glass,40.319702602230485,5.588002064727933,33,51,269,35.46468401486989,5.829324510335291,24,44,269,49.40148698884759,2.380454776884602,44,56,269
f1,Female,20110601143043,Drink_glass,41.02917771883289,4.823667009423427,34,54,377,35.0132625994695,5.845741695975869,24,45,377,49.254641909814325,2.804609796055861,40,60,377
f1,Female,20110601143238,Pour_water,35.588362068965516,8.794311085160418,21,56,464,28.657327586206897,5.5707728283797815,20,51,464,49.29525862068966,2.9577841689329567,33,60,464
f1,Female,20110601143359,Drink_glass,40.52416356877323,5.920837519166457,33,52,269,34.43122676579926,5.551649511217397,21,43,269,49.35687732342007,2.6300075030763286,44,55,269
f1,Female,20110601143735,Sitdown_chair,39.23157894736842,4.795175334483942,27,60,190,20.105263157894736,9.31968808003881,1,38,190,40.6,8.931722195392178,23,62,190
f1,Female,20110601143803,Standup_chair,37.275449101796404,4.570287316188575,8,63,167,15.724550898203592,7.3260261180693815,1,30,167,37.01796407185629,8.306966922077187,20,62,167
f1,Female,20110601143838,Sitdown_chair,36.950892857142854,2.6739566268510466,24,47,224,20.174107142857142,8.082592106704185,3,34,224,43.026785714285715,9.498132760964493,23,60,224
f1,Female,20110601143938,Standup_chair,35.70059880239521,3.1556317414217543,23,46,167,15.748502994011975,7.456474960047157,6,31,167,36.790419161676645,8.603608331930804,23,56,167
f1,Female,20110601143948,Sitdown_chair,38.644444444444446,4.053582762099071,27,54,180,20.038888888888888,8.739152183217781,6,36,180,41.51111111111111,8.828906870269847,27,62,180
f1,Female,20110601144019,Standup_chair,37.16860465116279,3.3034719155134957,25,44,172,14.546511627906977,6.419373048296642,0,30,172,36.7093023255814,6.46875762734995,24,52,172
f1,Female,20110601144031,Sitdown_chair,36.142857142857146,3.872321241177157,0,54,196,21.01530612244898,6.9728242012620605,4,40,196,45.03061224489796,9.274673627965843,27,63,196
f1,Female,20110601144132,Standup_chair,35.89385474860335,3.5100043537085748,21,44,179,15.949720670391061,7.806849299746495,0,33,179,37.94972067039106,8.421663973279866,17,55,179
f1,Female,20110601144142,Sitdown_chair,37.06306306306306,3.88471719424502,24,58,222,20.117117117117118,6.411582757894859,8,35,222,44.16216216216216,8.678824847510494,29,63,222
f1,Female,20110601144342,Standup_chair,35.445086705202314,4.100998406301197,27,46,173,17.560693641618496,8.52240982841742,7,35,173,38.190751445086704,9.699168389882876,24,55,173
f1,Female,20110601144355,Sitdown_chair,38.04545454545455,3.857495731877072,23,55,154,25.68831168831169,8.246622981258804,7,37,154,47.23376623376623,7.842228747992864,29,62,154
f1,Female,20110601144533,Standup_chair,35.68208092485549,3.742833812354143,22,46,173,17.872832369942195,8.789264828947,6,35,173,39.323699421965316,9.000604899688149,24,57,173
f1,Female,20110601144542,Sitdown_chair,38.43715846994535,3.9910802487136743,29,54,183,21.24590163934426,9.515728571896545,9,33,183,42.56284153005465,8.378093924957435,28,59,183
f1,Female,20110601144635,Standup_chair,36.91573033707865,3.767041095626197,26,52,178,17.741573033707866,8.118512137054099,5,32,178,38.60112359550562,9.605989120282617,18,60,178
f1,Female,20110601144643,Sitdown_chair,36.732,3.388525404607535,23,58,250,18.664,7.435877425856983,5,33,250,41.888,9.252127509595578,24,63,250
f1,Female,20110601145010,Standup_chair,37.47179487179487,4.292522191186575,22,56,195,15.948717948717949,6.951780599422801,6,32,195,37.815384615384616,7.469992839448475,29,56,195
f1,Female,20110601145018,Sitdown_chair,36.36666666666667,3.8777778539428334,20,51,210,21.34285714285714,7.567025635290269,0,45,210,45.1,8.860130578924792,26,63,210
f1,Female,20110601145121,Standup_chair,36.596774193548384,3.369784710836056,23,46,186,17.333333333333332,8.739884758141013,3,35,186,38.97849462365591,8.568930040904583,28,55,186
f1,Female,20110601145128,Sitdown_chair,36.25316455696203,3.4566223874522883,20,50,158,20.31645569620253,6.743799801709761,3,33,158,44.050632911392405,9.568257945228371,31,63,158
f1,Female,20110601145202,Standup_chair,36.04455445544554,2.7450534525249006,23,43,202,15.113861386138614,6.696097173266299,3,32,202,37.7970297029703,7.307965468763898,22,54,202
f1,Female,20110601150440,Drink_glass,40.44314868804665,6.413764757213059,22,55,343,33.498542274052475,5.345312553057517,21,42,343,49.15451895043732,3.725528533337273,39,63,343
f1,Female,20110601150937,Drink_glass,43.76175548589342,5.376367287533942,32,63,319,32.92789968652038,5.719145187476901,22,42,319,47.55485893416928,3.979029135027343,39,62,319
f1,Female,20110601151442,Drink_glass,41.05074626865672,6.448352459459377,28,56,335,33.15522388059701,5.639342223451288,19,43,335,48.93731343283582,3.491513913398301,38,60,335
f1,Female,20110601152543,Drink_glass,38.95709570957096,6.937383671054861,28,56,303,34.56765676567657,6.208401441964065,19,43,303,49.39273927392739,3.156127240824354,41,59,303
f1,Female,20110601164444,Drink_glass,36.738498789346245,7.066562495859426,25,51,413,34.00968523002421,5.460351632378917,21,44,413,50.41404358353511,2.651340816324696,32,60,413
f1,Female,20110601164539,Drink_glass,37.291358024691355,7.907512994934977,19,51,405,33.20740740740741,5.523706285920112,21,42,405,49.8320987654321,3.1804565321031366,39,63,405
f1,Female,20110601164650,Pour_water,33.20674157303371,11.710757718470774,13,55,445,31.240449438202248,4.403947837373542,24,45,445,48.25393258426966,4.788853804535133,35,62,445
f1,Female,20110601164729,Drink_glass,40.50136239782017,5.904927394787164,27,52,367,31.618528610354222,5.9388031225618905,23,42,367,49.258855585831064,3.306066918281992,42,59,367
f1,Female,20110601164914,Drink_glass,37.9061135371179,5.746459833434672,28,51,458,33.56550218340611,5.024782115201295,21,45,458,50.61790393013101,2.8277049124180573,37,63,458
f1,Female,20110601165324,Drink_glass,36.74721189591078,7.7960979545457745,25,51,269,36.36431226765799,6.2873651428431065,25,44,269,49.53903345724907,2.1793126301476855,44,55,269
f1,Female,20110601165710,Drink_glass,34.7546468401487,8.034860309425236,25,53,269,36.87360594795539,4.771535080374874,26,43,269,49.90334572490706,2.5579018547796375,41,57,269
f1,Female,20110602103604,Descend_stairs,38.23450134770889,3.001170214446251,32,50,371,14.36388140161725,8.673955425977377,0,41,371,36.283018867924525,4.813630146379092,30,54,371
f1,Female,20110602103642,Descend_stairs,36.87458745874587,3.0401476542611654,27,51,303,16.775577557755774,10.332988911609347,0,39,303,38.584158415841586,6.312398175795643,28,57,303
f1,Female,20110602103715,Climb_stairs,37.607046070460704,3.0989223583687773,30,47,369,17.43360433604336,10.594120511826905,0,42,369,38.09214092140921,7.234967024779896,22,56,369
f1,Female,20110602103744,Climb_stairs,36.53020134228188,3.2994571784423563,31,53,447,15.505592841163311,9.886773337932032,0,40,447,36.3579418344519,6.322202549888055,26,54,447
f1,Female,20110602103815,Descend_stairs,36.55304740406321,2.4922973582985795,29,50,443,18.243792325056432,12.402896175874961,0,41,443,38.72009029345372,7.477763596699106,27,53,443
f1,Female,20110602103852,Descend_stairs,37.67867867867868,3.5144360713283334,28,52,333,17.86186186186186,11.569023561285684,0,41,333,38.63663663663664,6.810037115991644,27,55,333
f1,Female,20110602103921,Climb_stairs,36.71556886227545,3.482249730983889,31,50,334,17.610778443113773,11.535218457301625,0,44,334,37.47904191616767,7.184265693429867,25,54,334
f1,Female,20110602104010,Climb_stairs,36.44186046511628,2.761729176757302,29,54,430,15.051162790697674,9.292310079673088,0,39,430,36.7,5.910028614857828,30,54,430
f1,Female,20110602104133,Comb_hair,36.35637663885578,12.69621386561594,0,63,839,36.589988081048865,14.22949288136986,5,63,839,41.94755661501788,8.953852285639734,15,63,839
f1,Female,20110602104222,Brush_teeth,49.35456730769231,9.65449645381001,3,63,2496,24.841346153846153,10.386926673574509,0,63,2496,30.372596153846153,9.007266840871015,0,55,2496
f1,Female,20110602104417,Comb_hair,36.52548131370328,12.063333280251886,0,63,883,36.68969422423556,14.024960588925293,7,63,883,42.41902604756512,8.217629434177553,8,63,883
f1,Female,20110602104550,Brush_teeth,48.29217273954116,10.743582382311798,9,63,2964,24.615721997300945,10.880712814811144,0,62,2964,30.067139001349528,9.933896252132769,0,56,2964
f1,Female,20110602161244,Comb_hair,37.13100961538461,12.316754067058543,0,63,832,35.45552884615385,14.292725951445162,9,63,832,41.00360576923077,8.30184103678883,17,63,832
f1,Female,20110602161407,Comb_hair,34.91568047337278,11.406833155936887,0,59,676,32.89349112426036,14.84269773627057,7,63,676,42.30621301775148,8.211068762963315,18,63,676
f1,Female,20110602161555,Sitdown_chair,39.12408759124087,4.89814679162143,22,61,137,29.437956204379564,10.115408538948515,8,39,137,46.7956204379562,8.28636254383156,26,63,137
f1,Female,20110602161710,Sitdown_chair,36.63111111111111,4.850617699169051,25,58,225,24.182222222222222,8.319922542374485,7,36,225,45.84888888888889,8.93649775155189,30,63,225
f1,Female,20110602161854,Comb_hair,36.596850393700784,11.235982764151997,0,61,635,30.628346456692913,15.310987053372754,2,62,635,41.261417322834646,7.776512068007328,12,63,635
f1,Female,20110602162004,Comb_hair,34.34020618556701,12.142284717094268,0,61,776,34.17783505154639,14.039918148961235,9,62,776,42.38917525773196,8.315276968379226,8,63,776
f1,Female,20110602162101,Sitdown_chair,36.87012987012987,4.497931694179803,22,56,154,22.753246753246753,7.448570234616982,9,39,154,46.506493506493506,8.443001319689067,30,62,154
f1,Female,20110602162136,Sitdown_chair,39.52416356877323,3.345242186535701,30,49,269,22.25278810408922,9.173048291525776,1,39,269,43.479553903345725,8.224267319012899,29,60,269
f1,Female,20110606093412,Sitdown_chair,35.90909090909091,3.7036700335169797,26,52,154,24.51948051948052,7.443223684220667,8,37,154,47.103896103896105,8.904848375488607,28,63,154
f1,Female,20110606093511,Sitdown_chair,36.383116883116884,3.5593897764954527,29,50,154,23.974025974025974,8.342307365610994,4,39,154,46.73376623376623,8.94868611073127,25,63,154
f1,Female,20110606093543,Sitdown_chair,37.268722466960355,2.692671083557648,31,47,227,22.004405286343612,7.8984135280317505,5,39,227,45.070484581497794,8.746901410066085,27,58,227
f1,Female,20110606093606,Sitdown_chair,35.05531914893617,4.739487174764799,12,53,235,22.617021276595743,8.614619832004932,7,35,235,44.246808510638296,10.390595087221618,27,63,235
f1,Female,20110606093930,Pour_water,42.663291139240506,7.416920174637963,27,61,395,29.531645569620252,4.417418921137287,21,38,395,47.85316455696203,3.2600814135702345,40,59,395
f1,Female,20110606094034,Pour_water,43.30874316939891,5.04340394451563,34,60,366,28.852459016393443,5.984920042011804,20,42,366,47.83879781420765,2.26678764378635,42,56,366
f1,Female,20110606094211,Pour_water,44.88045977011494,4.695763339065486,33,58,435,30.717241379310344,4.856991893411155,22,40,435,47.03908045977011,4.134360802429252,32,57,435
f1,Female,20110606094412,Pour_water,43.39861751152074,4.3384630185997,35,54,434,30.963133640552996,4.535568983112787,23,42,434,48.59447004608295,3.047213821535736,41,62,434
f1,Female,20110606094545,Pour_water,41.294117647058826,5.54910978992602,31,52,374,29.914438502673796,4.484486823476516,22,39,374,49.51336898395722,2.4327045348957563,32,59,374
f1,Female,20110606094620,Pour_water,43.0,4.284671175206566,33,56,453,29.31788079470199,3.957245277879365,18,40,453,48.88741721854305,3.00782838420311,40,62,453
f1,Female,20110606094748,Pour_water,42.464285714285715,4.576818490786254,28,56,448,30.950892857142858,4.058002187204721,24,41,448,49.22544642857143,3.1210585562698343,40,62,448
f1,Female,20110606094859,Pour_water,40.344729344729345,7.262287665799411,28,53,351,28.415954415954417,5.953455336494134,18,41,351,48.45014245014245,2.5971839105778387,40,58,351
f1,Female,20110606094951,Pour_water,38.6878612716763,7.171256841582586,28,52,346,28.476878612716764,4.794415540358201,20,37,346,49.641618497109825,2.490306246019017,38,58,346
f1,Female,20110606095017,Pour_water,39.59574468085106,6.011223545222566,28,53,376,28.79787234042553,4.279139570169788,21,55,376,49.954787234042556,2.061864129360439,44,59,376
f1,Female,20110606095153,Pour_water,38.25526932084309,6.776993607557374,26,53,427,27.63231850117096,4.968745981705365,19,38,427,49.68852459016394,2.359464892432057,42,62,427
f1,Female,20110606095525,Pour_water,39.81419624217119,7.899269531605855,27,55,479,27.062630480167016,5.037541300555384,19,55,479,48.2964509394572,2.9408051037348293,33,56,479
f1,Female,20110606095628,Pour_water,40.101030927835055,7.709880089930553,25,53,485,28.593814432989692,5.059354612766847,18,40,485,48.77525773195876,2.373451253524807,42,60,485
f1,Female,20110606100347,Comb_hair,37.04596273291926,10.95838460984628,0,62,805,40.340372670807454,11.595737008761741,13,63,805,44.70310559006211,8.28983989997364,18,63,805
f1,Female,20110606100540,Comb_hair,38.47074468085106,10.749623372028012,0,63,752,40.351063829787236,11.080465840129154,14,63,752,44.31117021276596,8.554920572723598,19,63,752
f1,Female,20110606100856,Comb_hair,38.92345679012346,10.098724926611862,0,63,810,40.880246913580244,10.51771029513705,15,63,810,44.44814814814815,8.129994687852015,19,63,810
f1,Female,20110606101030,Comb_hair,38.55381944444444,10.843257299572594,0,63,576,39.986111111111114,10.670551828677953,17,63,576,44.170138888888886,8.05948821213519,16,63,576
f1,Female,20110606104527,Brush_teeth,48.627500793902826,9.712742950036523,12,63,3149,25.8901238488409,10.523797423679529,0,62,3149,33.76436964115592,9.11756411051326,5,62,3149
f1,Female,20110606104805,Brush_teeth,48.23539445628998,9.848772516250248,8,63,2345,25.274200426439233,10.051715446402346,0,63,2345,34.001279317697225,8.995851247079191,1,62,2345
f1,Female,20110606105623,Descend_stairs,37.82658959537572,3.7708244497828187,16,49,346,15.910404624277456,11.143623970599668,0,57,346,37.30346820809248,5.876787014842966,28,55,346
f1,Female,20110606105655,Descend_stairs,37.68627450980392,4.049352023980079,17,55,255,17.45098039215686,11.492061151398735,0,57,255,37.73725490196078,6.217006165600589,26,55,255
f1,Female,20110606105719,Climb_stairs,36.74657534246575,3.40771641818153,30,49,292,15.845890410958905,10.45725468242519,0,42,292,36.01027397260274,6.243888882602677,27,56,292
f1,Female,20110606105743,Climb_stairs,36.67881548974943,3.871129819873865,23,53,439,16.96583143507973,11.415011292666497,0,42,439,35.430523917995444,8.510486544947506,3,54,439
f1,Female,20110606105814,Descend_stairs,38.585014409221905,3.4825087607323986,27,56,347,16.095100864553313,10.593904571940994,0,42,347,37.570605187319885,5.750350623366307,28,54,347
f1,Female,20110606105840,Descend_stairs,39.05150214592275,4.181951148237545,32,58,233,18.103004291845494,11.972225021682858,0,42,233,39.18454935622318,6.287324542585936,29,57,233
f1,Female,20110606105908,Climb_stairs,37.08,5.395427272376589,30,58,300,17.796666666666667,11.104037752257845,0,41,300,37.586666666666666,7.178271437119946,25,54,300
f1,Female,20110606105938,Descend_stairs,39.26451612903226,4.774223836224541,31,58,155,23.032258064516128,13.319948595333276,0,41,155,41.74193548387097,7.945298952862387,27,57,155
f1,Female,20110606105958,Climb_stairs,37.484848484848484,4.571393101171655,29,60,165,20.060606060606062,12.126214784354783,2,41,165,40.266666666666666,7.016646872497811,31,53,165
f1,Female,20110606110026,Descend_stairs,39.301587301587304,4.213585881136191,32,60,189,21.93121693121693,13.04495211332187,0,40,189,41.17460317460318,7.389338961897723,25,54,189
f1,Female,20110606110050,Climb_stairs,36.730232558139534,3.765530760501222,28,51,215,20.641860465116277,12.73368908227268,0,42,215,39.562790697674416,8.772541678596738,27,54,215
f1,Female,20110606110127,Climb_stairs,35.574803149606296,2.6502820655427395,30,58,381,15.53280839895013,10.377713962725114,0,43,381,36.09448818897638,6.407355646606245,29,55,381
f1,Female,20110606110154,Descend_stairs,37.558528428093645,3.6137905848247116,29,54,299,16.722408026755854,12.178201433508281,0,42,299,37.08695652173913,6.72362835752018,25,54,299
f1,Female,20110606110224,Climb_stairs,35.93368700265252,3.215381158978939,29,54,377,15.610079575596817,10.272054852750067,0,42,377,36.657824933687,6.04919095532213,27,54,377
f1,Female,20111205093800,Standup_chair,39.702312138728324,3.376962939756658,29,51,346,18.820809248554912,9.477492815500112,4,35,346,38.30057803468208,7.988531613886674,24,54,346
f1,Female,20111205093934,Sitdown_chair,39.542669584245075,3.066305974845862,22,57,457,23.603938730853393,12.129899345690744,3,42,457,41.334792122538296,9.01360774456711,25,63,457
f1,Female,20111205094057,Standup_chair,40.64859813084112,4.170957292421316,30,51,535,21.162616822429907,11.042889855485774,5,38,535,39.035514018691586,7.994418140885543,12,55,535
f1,Female,20111205094408,Sitdown_chair,40.88085106382979,2.399061498972403,34,51,470,27.385106382978723,11.819475069850812,11,43,470,43.66595744680851,8.219867154175942,29,55,470
